epi_week ,date       ,country ,state ,city         ,ibgeID  ,newDeaths ,deaths ,newCases ,totalCases ,deaths_per_100k_inhabitants ,totalCases_per_100k_inhabitants ,deaths_by_totalCases ,_source ,last_info_date
49       ,2020-12-01 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,19     ,12       ,623        ,52.50795                    ,1721.70789                      ,0.03050              ,SES     ,2021-04-12
49       ,2020-12-02 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,19     ,3        ,626        ,52.50795                    ,1729.99862                      ,0.03035              ,SES     ,2021-04-12
49       ,2020-12-03 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,19     ,1        ,627        ,52.50795                    ,1732.76219                      ,0.03030              ,SES     ,2021-04-12
49       ,2020-12-04 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,19     ,9        ,636        ,52.50795                    ,1757.63438                      ,0.02987              ,SES     ,2021-04-12
49       ,2020-12-05 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,19     ,1        ,637        ,52.50795                    ,1760.39795                      ,0.02983              ,SES     ,2021-04-12
50       ,2020-12-06 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,19     ,1        ,638        ,52.50795                    ,1763.16153                      ,0.02978              ,SES     ,2021-04-12
50       ,2020-12-08 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,19     ,2        ,640        ,52.50795                    ,1768.68868                      ,0.02969              ,SES     ,2021-04-12
50       ,2020-12-09 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,19     ,2        ,642        ,52.50795                    ,1774.21584                      ,0.02960              ,SES     ,2021-04-12
50       ,2020-12-10 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,19     ,4        ,646        ,52.50795                    ,1785.27014                      ,0.02941              ,SES     ,2021-04-12
50       ,2020-12-11 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,19     ,9        ,655        ,52.50795                    ,1810.14232                      ,0.02901              ,SES     ,2021-04-12
50       ,2020-12-12 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,19     ,6        ,661        ,52.50795                    ,1826.72378                      ,0.02874              ,SES     ,2021-04-12
51       ,2020-12-15 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,19     ,4        ,665        ,52.50795                    ,1837.77808                      ,0.02857              ,SES     ,2021-04-12
51       ,2020-12-17 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,19     ,7        ,672        ,52.50795                    ,1857.12312                      ,0.02827              ,SES     ,2021-04-12
51       ,2020-12-18 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,19     ,2        ,674        ,52.50795                    ,1862.65027                      ,0.02819              ,SES     ,2021-04-12
52       ,2020-12-22 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,0         ,19     ,6        ,680        ,52.50795                    ,1879.23173                      ,0.02794              ,SES     ,2021-04-12
52       ,2020-12-23 ,Brazil  ,SP    ,Aparecida/SP ,3502507 ,1         ,20     ,8        ,688        ,55.27152                    ,1901.34033                      ,0.02907              ,SES     ,2021-04-12
